관악구,0
금천구,0
강서구,0
성북구,0
양천구,0
영등포구,0
마포구,0
강남구,0
송파구,0
중구,0
중랑구,0
종로구,0
동작구,0
동대문구,0
은평구,0
강동구,0
성동구,0
구로구,0
노원구,0
용산구,0
서대문구,0
광진구,0
강북구,0
