RecoEntityNm,특징,RecoClass,추천상품클래스
RecoEntityNm,가입대상,RecoClass,추천상품클래스
RecoEntityNm,대출기간,RecoClass,추천상품클래스
RecoEntityNm,대출한도,RecoClass,추천상품클래스
RecoEntityNm,대출금리,RecoClass,추천상품클래스
RecoEntityNm,거래형태,RecoClass,추천상품클래스
RecoEntityNm,상환방식,RecoClass,추천상품클래스
RecoEntityNm,준비서류,RecoClass,추천상품클래스
