EntityName,MG여성만세예금,EntityClass,상품명
EntityName,20비타민예금,EntityClass,상품명
EntityName,MG스마트저축알림적금,EntityClass,상품명
EntityName,상상모바일정기적금,EntityClass,상품명
EntityName,상상모바일통장,EntityClass,상품명
EntityName,사잇돌대출,EntityClass,상품명
EntityName,MG기분UP대출,EntityClass,상품명
EntityName,전문직UP대출,EntityClass,상품명
EntityName,학자금대출,EntityClass,상품명
EntityName,사장님드림UP대출,EntityClass,상품명
